group_id	#_items_in_group	lo_value	FDR
ZCCHC6	10	2.4811e-01	1.000000
KPNA6	10	2.4821e-01	1.000000
ITM2B	10	2.4834e-01	1.000000
C5orf30	10	2.4842e-01	1.000000
C12orf54	10	2.4853e-01	1.000000
ARAF	10	2.4861e-01	1.000000
NOL4	10	2.4874e-01	1.000000
FGFR1OP	10	2.4892e-01	1.000000
SUGP2	10	2.4895e-01	1.000000
ZNF709	10	2.4903e-01	1.000000
ZNF780B	10	2.4927e-01	1.000000
CAMK1G	10	2.4929e-01	1.000000
CD2BP2	10	2.4934e-01	1.000000
PRELID1	10	2.4940e-01	1.000000
SMARCA1	10	2.4948e-01	1.000000
C14orf105	10	2.4948e-01	1.000000
VDR	10	2.4977e-01	1.000000
CIR1	10	2.4987e-01	1.000000
NSUN2	10	2.4990e-01	1.000000
TFEB	10	2.5011e-01	1.000000
GTF2F1	10	2.5019e-01	1.000000
ALKBH5	10	2.5050e-01	1.000000
POLD4	10	2.5054e-01	1.000000
CDC42BPG	10	2.5056e-01	1.000000
MACROD1	10	2.5066e-01	1.000000
ZNF837	10	2.5077e-01	1.000000
DAPK1	10	2.5096e-01	1.000000
GPBP1	10	2.5124e-01	1.000000
ZNF33B	10	2.5138e-01	1.000000
TSSK4	10	2.5145e-01	1.000000
LANCL1	10	2.5149e-01	1.000000
PPRC1	10	2.5182e-01	1.000000
MAP4K1	10	2.5209e-01	1.000000
A1CF	10	2.5212e-01	1.000000
DUSP22	10	2.5254e-01	1.000000
ZNF681	10	2.5264e-01	1.000000
PDCD7	10	2.5298e-01	1.000000
FAM217A	10	2.5306e-01	1.000000
MORC1	10	2.5314e-01	1.000000
C7orf26	10	2.5317e-01	1.000000
GTF3A	10	2.5319e-01	1.000000
ZNF415	10	2.5330e-01	1.000000
FBXO6	10	2.5369e-01	1.000000
NSMCE2	10	2.5377e-01	1.000000
RRP8	10	2.5393e-01	1.000000
CIDEA	10	2.5411e-01	1.000000
GLRX2	10	2.5430e-01	1.000000
C18orf56	10	2.5464e-01	1.000000
POLE2	10	2.5467e-01	1.000000
ECD	10	2.5474e-01	1.000000
TACC3	10	2.5504e-01	1.000000
LOXL2	10	2.5506e-01	1.000000
DMRT3	10	2.5515e-01	1.000000
BARHL2	10	2.5525e-01	1.000000
H2AFY2	10	2.5594e-01	1.000000
INTS8	10	2.5599e-01	1.000000
MXD4	10	2.5600e-01	1.000000
PIWIL2	10	2.5631e-01	1.000000
C9orf41	10	2.5632e-01	1.000000
ANAPC5	10	2.5647e-01	1.000000
PRMT5	10	2.5657e-01	1.000000
UCHL1	10	2.5663e-01	1.000000
PRKAA2	10	2.5668e-01	1.000000
NR1I3	10	2.5673e-01	1.000000
PPIE	10	2.5684e-01	1.000000
CDK3	10	2.5694e-01	1.000000
EPHB4	10	2.5715e-01	1.000000
SPR	10	2.5721e-01	1.000000
PPIL4	10	2.5757e-01	1.000000
KANSL1L	10	2.5789e-01	1.000000
DBF4	10	2.5820e-01	1.000000
CSTB	10	2.5830e-01	1.000000
CCNO	10	2.5832e-01	1.000000
MARK1	10	2.5851e-01	1.000000
USO1	10	2.5869e-01	1.000000
MBD6	10	2.5879e-01	1.000000
CDC25B	10	2.5890e-01	1.000000
C9orf169	10	2.5911e-01	1.000000
BLOC1S2	10	2.5916e-01	1.000000
NMD3	10	2.5932e-01	1.000000
C9orf78	10	2.5935e-01	1.000000
SP2	10	2.5938e-01	1.000000
RARG	10	2.5945e-01	1.000000
GRK5	10	2.5959e-01	1.000000
MSL2	10	2.5969e-01	1.000000
ATE1	10	2.5977e-01	1.000000
PDXK	10	2.5985e-01	1.000000
HNF4A	10	2.5987e-01	1.000000
CCDC41	10	2.6001e-01	1.000000
CTSL1	10	2.6012e-01	1.000000
SUN3	10	2.6033e-01	1.000000
TMPO	10	2.6043e-01	1.000000
TCERG1	10	2.6049e-01	1.000000
BAG6	10	2.6075e-01	1.000000
PLEKHA7	10	2.6094e-01	1.000000
PPHLN1	10	2.6102e-01	1.000000
PARD3	10	2.6112e-01	1.000000
BNIPL	10	2.6144e-01	1.000000
PGAP2	10	2.6154e-01	1.000000
HIST1H3A	10	2.6165e-01	1.000000
RRP1B	10	2.6207e-01	1.000000
SKIV2L	10	2.6255e-01	1.000000
OGT	10	2.6266e-01	1.000000
MLF1IP	10	2.6297e-01	1.000000
FES	10	2.6310e-01	1.000000
RBBP7	10	2.6319e-01	1.000000
C6orf223	10	2.6324e-01	1.000000
SLC22A18	10	2.6340e-01	1.000000
CCDC113	10	2.6351e-01	1.000000
SIGMAR1	10	2.6361e-01	1.000000
ANLN	10	2.6455e-01	1.000000
ZNF692	10	2.6465e-01	1.000000
RBX1	10	2.6496e-01	1.000000
PALB2	10	2.6527e-01	1.000000
WDR36	10	2.6538e-01	1.000000
WDR17	10	2.6569e-01	1.000000
COPS6	10	2.6600e-01	1.000000
CALCA	10	2.6631e-01	1.000000
ZNF100	10	2.6672e-01	1.000000
ZNF74	10	2.6703e-01	1.000000
REV3L	10	2.6755e-01	1.000000
CPS1	10	2.6827e-01	1.000000
RTN4	10	2.6941e-01	1.000000
OAS3	10	2.6961e-01	1.000000
WDR33	10	2.6992e-01	1.000000
FLT1	10	2.7054e-01	1.000000
ESX1	10	2.7095e-01	1.000000
BRSK1	10	2.7126e-01	1.000000
CHTF18	10	2.7136e-01	1.000000
BAZ2A	10	2.7157e-01	1.000000
PRICKLE1	10	2.7177e-01	1.000000
INTS1	10	2.7260e-01	1.000000
JUP	10	2.7290e-01	1.000000
C10orf128	10	2.7331e-01	1.000000
ITPR3	10	2.7372e-01	1.000000
ALDH1B1	10	2.7383e-01	1.000000
CACUL1	10	2.7413e-01	1.000000
WDR55	10	2.7475e-01	1.000000
PSMA1	10	2.7506e-01	1.000000
SGK223	10	2.7557e-01	1.000000
PAK1	10	2.7638e-01	1.000000
USP49	10	2.7649e-01	1.000000
KIAA1671	10	2.7700e-01	1.000000
TMEM106C	10	2.7710e-01	1.000000
FHL3	10	2.7720e-01	1.000000
CCDC82	10	2.7730e-01	1.000000
MYBBP1A	10	2.7776e-01	1.000000
EGLN1	10	2.7802e-01	1.000000
ABT1	10	2.7832e-01	1.000000
KIAA0226L	10	2.7843e-01	1.000000
LLGL2	10	2.7863e-01	1.000000
EI24	10	2.7873e-01	1.000000
SRSF12	10	2.7883e-01	1.000000
DDX18	10	2.7893e-01	1.000000
FNIP2	10	2.7904e-01	1.000000
RIPK3	10	2.7924e-01	1.000000
KLK1	10	2.7934e-01	1.000000
SRSF7	10	2.7975e-01	1.000000
HELB	10	2.7985e-01	1.000000
MTMR6	10	2.8005e-01	1.000000
FOXJ2	10	2.8016e-01	1.000000
FOXK2	10	2.8036e-01	1.000000
SENP1	10	2.8056e-01	1.000000
LRP1	10	2.8107e-01	1.000000
FAM211B	10	2.8138e-01	1.000000
LOC100505549	10	2.8178e-01	1.000000
SMAD6	10	2.8209e-01	1.000000
PSMC5	10	2.8249e-01	1.000000
SULT1E1	10	2.8269e-01	1.000000
KDM5A	10	2.8290e-01	1.000000
LARP7	10	2.8310e-01	1.000000
SMAD7	10	2.8350e-01	1.000000
CDT1	10	2.8371e-01	1.000000
POLR2H	10	2.8411e-01	1.000000
CAMTA2	10	2.8442e-01	1.000000
ASH1L	10	2.8462e-01	1.000000
STK32A	10	2.8482e-01	1.000000
RPS16	39	2.8499e-01	1.000000
ZMAT5	10	2.8502e-01	1.000000
TMEM254	10	2.8512e-01	1.000000
GLE1	10	2.8522e-01	1.000000
SNRK	10	2.8543e-01	1.000000
MED26	10	2.8573e-01	1.000000
CENPE	10	2.8583e-01	1.000000
INTS9	10	2.8593e-01	1.000000
SOX30	10	2.8603e-01	1.000000
BRF2	10	2.8613e-01	1.000000
PITX2	10	2.8623e-01	1.000000
ASB9	10	2.8634e-01	1.000000
ZNF367	10	2.8664e-01	1.000000
PIP5K1A	10	2.8684e-01	1.000000
CREBZF	10	2.8694e-01	1.000000
TMEM231	10	2.8704e-01	1.000000
FAM222A	10	2.8734e-01	1.000000
ZKSCAN2	10	2.8744e-01	1.000000
C17orf96	10	2.8765e-01	1.000000
CENPM	10	2.8795e-01	1.000000
GSK3A	10	2.8805e-01	1.000000
CFL2	10	2.8825e-01	1.000000
FAM73B	10	2.8865e-01	1.000000
IGF2BP3	10	2.8895e-01	1.000000
HIST1H1A	10	2.8936e-01	1.000000
AFAP1L2	10	2.8966e-01	1.000000
C8orf42	10	2.8996e-01	1.000000
SHQ1	10	2.9006e-01	1.000000
LOC81691	10	2.9021e-01	1.000000
TRIP13	10	2.9021e-01	1.000000
RPS3A	37	2.9034e-01	1.000000
FAM71F2	10	2.9056e-01	1.000000
TCEAL7	10	2.9106e-01	1.000000
RERE	10	2.9136e-01	1.000000
C11orf49	10	2.9157e-01	1.000000
ZNF627	10	2.9187e-01	1.000000
MYOZ1	10	2.9197e-01	1.000000
PDGFRA	10	2.9207e-01	1.000000
ZFHX2	10	2.9247e-01	1.000000
DOCK7	10	2.9267e-01	1.000000
ACTN1	10	2.9277e-01	1.000000
STEAP3	10	2.9287e-01	1.000000
ZNF425	10	2.9327e-01	1.000000
ZNF572	10	2.9347e-01	1.000000
C1orf51	10	2.9392e-01	1.000000
SIM2	10	2.9392e-01	1.000000
SCAF4	10	2.9407e-01	1.000000
FHL5	10	2.9417e-01	1.000000
FKBP4	10	2.9427e-01	1.000000
CCDC102A	10	2.9447e-01	1.000000
RSF1	10	2.9457e-01	1.000000
ZNF284	10	2.9472e-01	1.000000
ATP6V0A1	10	2.9487e-01	1.000000
C12orf42	10	2.9556e-01	1.000000
SMC3	10	2.9566e-01	1.000000
FAM83H	10	2.9576e-01	1.000000
WDR89	10	2.9586e-01	1.000000
TRIP4	10	2.9596e-01	1.000000
STRN3	10	2.9626e-01	1.000000
SNRPD3	10	2.9686e-01	1.000000
ATAD5	10	2.9706e-01	1.000000
SCML4	10	2.9716e-01	1.000000
CCDC85B	10	2.9726e-01	1.000000
C7orf31	10	2.9746e-01	1.000000
FAM126A	10	2.9756e-01	1.000000
ZNF229	10	2.9766e-01	1.000000
CPSF4	10	2.9805e-01	1.000000
CSNK1D	10	2.9845e-01	1.000000
LSM5	10	2.9865e-01	1.000000
APOBEC3F	10	2.9925e-01	1.000000
SCYL1	10	2.9954e-01	1.000000
HEMGN	10	3.0014e-01	1.000000
EPB41L2	10	3.0054e-01	1.000000
RPL32	23	3.0063e-01	1.000000
CDK5R1	10	3.0063e-01	1.000000
FAM91A1	10	3.0103e-01	1.000000
CAPN7	10	3.0113e-01	1.000000
C1orf106	10	3.0123e-01	1.000000
SEPT11	10	3.0172e-01	1.000000
ZNF234	10	3.0192e-01	1.000000
CREB5	10	3.0222e-01	1.000000
LUZP4	10	3.0271e-01	1.000000
IL8	10	3.0301e-01	1.000000
FOXE1	10	3.0360e-01	1.000000
C16orf89	10	3.0370e-01	1.000000
SURF6	10	3.0390e-01	1.000000
DDX51	10	3.0419e-01	1.000000
CXXC1	10	3.0429e-01	1.000000
NRM	10	3.0439e-01	1.000000
MRI1	10	3.0459e-01	1.000000
FIP1L1	10	3.0479e-01	1.000000
ESRRB	10	3.0488e-01	1.000000
FKBP6	10	3.0518e-01	1.000000
ZNF805	10	3.0538e-01	1.000000
C2orf78	10	3.0567e-01	1.000000
TMEM132D	10	3.0607e-01	1.000000
FAM9A	10	3.0656e-01	1.000000
PLEKHA1	10	3.0685e-01	1.000000
SMARCA2	10	3.0725e-01	1.000000
TMEM194A	10	3.0734e-01	1.000000
SKAP1	10	3.0754e-01	1.000000
MED18	10	3.0783e-01	1.000000
RPP40	10	3.0813e-01	1.000000
NXF5	10	3.0842e-01	1.000000
SAPCD2	10	3.0891e-01	1.000000
PSMA7	10	3.0911e-01	1.000000
ESPL1	10	3.0950e-01	1.000000
C12orf45	10	3.0989e-01	1.000000
EIF4EBP1	10	3.1028e-01	1.000000
RBM28	10	3.1068e-01	1.000000
FBXO3	10	3.1077e-01	1.000000
TAF6	10	3.1165e-01	1.000000
ZMAT4	10	3.1273e-01	1.000000
PTK2	10	3.1292e-01	1.000000
DHX36	10	3.1302e-01	1.000000
FOXP3	10	3.1322e-01	1.000000
PIGH	10	3.1370e-01	1.000000
RPAP1	10	3.1380e-01	1.000000
PKNOX1	10	3.1468e-01	1.000000
MAB21L2	10	3.1487e-01	1.000000
C19orf43	10	3.1497e-01	1.000000
MPHOSPH6	10	3.1506e-01	1.000000
RAB3GAP1	10	3.1516e-01	1.000000
SDHAF2	10	3.1565e-01	1.000000
SOHLH2	10	3.1594e-01	1.000000
CEP97	10	3.1672e-01	1.000000
LRRC10	10	3.1681e-01	1.000000
SIK1	10	3.1701e-01	1.000000
PSMD13	10	3.1730e-01	1.000000
TMEM243	10	3.1749e-01	1.000000
SFR1	10	3.1788e-01	1.000000
SPICE1	10	3.1827e-01	1.000000
NFKBIA	10	3.1846e-01	1.000000
TFAP2C	10	3.1875e-01	1.000000
SALL4	10	3.1924e-01	1.000000
ARHGAP4	10	3.1982e-01	1.000000
HIC2	10	3.1991e-01	1.000000
BRD1	10	3.2010e-01	1.000000
TRIM33	10	3.2020e-01	1.000000
ARFGAP1	10	3.2078e-01	1.000000
RGS3	10	3.2088e-01	1.000000
POLR2I	10	3.2146e-01	1.000000
ZNF280A	10	3.2155e-01	1.000000
CCDC71L	10	3.2175e-01	1.000000
C5orf48	10	3.2194e-01	1.000000
TAF1L	10	3.2203e-01	1.000000
BRD3	10	3.2223e-01	1.000000
WDR38	10	3.2232e-01	1.000000
ABCB8	10	3.2252e-01	1.000000
ID2	10	3.2261e-01	1.000000
ZDHHC13	10	3.2271e-01	1.000000
FXR1	10	3.2280e-01	1.000000
RPS24	45	3.2317e-01	1.000000
ZFP2	10	3.2329e-01	1.000000
KIAA0556	10	3.2377e-01	1.000000
FAM149A	10	3.2386e-01	1.000000
TCEAL5	10	3.2396e-01	1.000000
CEP250	10	3.2434e-01	1.000000
ALOX5AP	10	3.2444e-01	1.000000
RASSF1	10	3.2492e-01	1.000000
POP1	10	3.2511e-01	1.000000
FBXO31	10	3.2540e-01	1.000000
KCTD11	10	3.2617e-01	1.000000
C9orf64	10	3.2684e-01	1.000000
GCH1	10	3.2708e-01	1.000000
LONP2	10	3.2722e-01	1.000000
CUL4B	10	3.2741e-01	1.000000
ZNF670	10	3.2760e-01	1.000000
ADRM1	10	3.2779e-01	1.000000
TMEM132A	10	3.2789e-01	1.000000
CCNT2	10	3.2837e-01	1.000000
PRUNE2	10	3.2846e-01	1.000000
SERPINB10	10	3.2865e-01	1.000000
MLXIP	10	3.2875e-01	1.000000
ZFP36	10	3.2894e-01	1.000000
PQBP1	10	3.2932e-01	1.000000
ZKSCAN4	10	3.2951e-01	1.000000
DEPDC1	10	3.2961e-01	1.000000
ZNF512	10	3.2970e-01	1.000000
PPP1R16B	10	3.2989e-01	1.000000
LUC7L	10	3.3056e-01	1.000000
PKDCC	10	3.3075e-01	1.000000
C1orf61	10	3.3104e-01	1.000000
KIAA1211	10	3.3113e-01	1.000000
SSBP4	10	3.3142e-01	1.000000
IKZF4	10	3.3151e-01	1.000000
HIRIP3	10	3.3161e-01	1.000000
HJURP	10	3.3180e-01	1.000000
ERN1	10	3.3208e-01	1.000000
ZBTB5	10	3.3227e-01	1.000000
CREBRF	10	3.3246e-01	1.000000
SELP	10	3.3261e-01	1.000000
ZNF81	10	3.3294e-01	1.000000
KLHL13	10	3.3351e-01	1.000000
HEY2	10	3.3389e-01	1.000000
TMEM102	10	3.3446e-01	1.000000
CDK4	10	3.3484e-01	1.000000
MAP3K11	10	3.3493e-01	1.000000
NEK10	10	3.3521e-01	1.000000
CCDC9	10	3.3550e-01	1.000000
DBF4B	10	3.3559e-01	1.000000
CCDC74B	10	3.3578e-01	1.000000
TMEM133	10	3.3635e-01	1.000000
DUT	10	3.3692e-01	1.000000
TRIM55	10	3.3758e-01	1.000000
CENPL	10	3.3814e-01	1.000000
MDK	10	3.3880e-01	1.000000
PELP1	10	3.3890e-01	1.000000
KIAA1467	10	3.3937e-01	1.000000
RUSC1	10	3.3965e-01	1.000000
HOXA6	10	3.3974e-01	1.000000
C1orf131	10	3.3984e-01	1.000000
ZNF808	10	3.3993e-01	1.000000
ZSCAN18	10	3.4003e-01	1.000000
FAM107A	10	3.4022e-01	1.000000
CENPBD1	10	3.4040e-01	1.000000
POLM	10	3.4087e-01	1.000000
VPS72	10	3.4097e-01	1.000000
FAM24B	10	3.4134e-01	1.000000
KCTD1	10	3.4162e-01	1.000000
ARID5B	10	3.4172e-01	1.000000
TIPARP	10	3.4181e-01	1.000000
ZNF500	10	3.4219e-01	1.000000
WDYHV1	10	3.4228e-01	1.000000
FAM83G	10	3.4256e-01	1.000000
NR4A2	10	3.4322e-01	1.000000
ZNF829	10	3.4350e-01	1.000000
NAP1L3	10	3.4378e-01	1.000000
MX2	10	3.4425e-01	1.000000
ELF5	10	3.4443e-01	1.000000
ZNF763	10	3.4453e-01	1.000000
SOX8	10	3.4462e-01	1.000000
AMHR2	10	3.4509e-01	1.000000
RBM11	10	3.4527e-01	1.000000
ZCCHC3	10	3.4574e-01	1.000000
FOXR1	10	3.4583e-01	1.000000
PARD6B	10	3.4667e-01	1.000000
PTGER3	10	3.4695e-01	1.000000
IPMK	10	3.4723e-01	1.000000
LPIN3	10	3.4742e-01	1.000000
C9orf135	10	3.4788e-01	1.000000
KAT5	10	3.4854e-01	1.000000
PCNT	10	3.4881e-01	1.000000
VPS4A	10	3.4909e-01	1.000000
ZNF783	10	3.4919e-01	1.000000
THRSP	10	3.4937e-01	1.000000
ZCCHC7	10	3.4946e-01	1.000000
GNB5	10	3.4993e-01	1.000000
OTUD7A	10	3.5113e-01	1.000000
DAZAP2	10	3.5141e-01	1.000000
TMEM57	10	3.5169e-01	1.000000
ZC3H6	10	3.5197e-01	1.000000
MYPOP	10	3.5280e-01	1.000000
GATA3	10	3.5345e-01	1.000000
C19orf38	10	3.5363e-01	1.000000
FKBP3	10	3.5409e-01	1.000000
ZNF674	10	3.5418e-01	1.000000
ZNF614	10	3.5437e-01	1.000000
SYNE3	10	3.5483e-01	1.000000
AFF3	10	3.5520e-01	1.000000
CCDC65	10	3.5566e-01	1.000000
KIAA1324L	10	3.5584e-01	1.000000
HOXB8	10	3.5603e-01	1.000000
ZFYVE19	10	3.5630e-01	1.000000
FAM71A	10	3.5667e-01	1.000000
NUCKS1	10	3.5676e-01	1.000000
FAM115A	10	3.5685e-01	1.000000
DIAPH2	10	3.5695e-01	1.000000
CHCHD1	10	3.5704e-01	1.000000
PCM1	10	3.5713e-01	1.000000
PSMC2	10	3.5722e-01	1.000000
SOX18	10	3.5759e-01	1.000000
CSTF3	10	3.5805e-01	1.000000
C1orf105	10	3.5841e-01	1.000000
CTDNEP1	10	3.5878e-01	1.000000
WDR41	10	3.5933e-01	1.000000
TFE3	10	3.5979e-01	1.000000
WDR73	10	3.6061e-01	1.000000
RALY	10	3.6070e-01	1.000000
PDPK1	10	3.6098e-01	1.000000
VPS25	10	3.6107e-01	1.000000
SMOX	10	3.6116e-01	1.000000
IL15	10	3.6162e-01	1.000000
FAM154A	10	3.6171e-01	1.000000
MED7	10	3.6180e-01	1.000000
ZNF664	10	3.6189e-01	1.000000
BYSL	10	3.6198e-01	1.000000
COPS7B	10	3.6216e-01	1.000000
ZFP64	10	3.6225e-01	1.000000
VGLL4	10	3.6317e-01	1.000000
KIT	10	3.6326e-01	1.000000
NFKBIZ	10	3.6335e-01	1.000000
ZNF696	10	3.6344e-01	1.000000
ISG20	10	3.6371e-01	1.000000
FAM3B	10	3.6408e-01	1.000000
ETV2	10	3.6426e-01	1.000000
ERH	10	3.6508e-01	1.000000
CAMKV	10	3.6535e-01	1.000000
ZMYM5	10	3.6544e-01	1.000000
DPP3	10	3.6553e-01	1.000000
RBM42	10	3.6635e-01	1.000000
UBASH3A	10	3.6653e-01	1.000000
SPRYD4	10	3.6662e-01	1.000000
DNAJC1	10	3.6671e-01	1.000000
ISM2	10	3.6680e-01	1.000000
TNFRSF1A	10	3.6689e-01	1.000000
AIFM1	10	3.6707e-01	1.000000
CDCA7L	10	3.6716e-01	1.000000
CTDSP1	10	3.6734e-01	1.000000
FAM210B	10	3.6752e-01	1.000000
CAV2	10	3.6789e-01	1.000000
ZDHHC20	10	3.6816e-01	1.000000
KDM5D	10	3.6825e-01	1.000000
ZNF777	10	3.6834e-01	1.000000
TMEM182	10	3.6879e-01	1.000000
PPIP5K1	10	3.6888e-01	1.000000
PRKCG	10	3.6915e-01	1.000000
ZSCAN30	10	3.6924e-01	1.000000
PDK4	10	3.6942e-01	1.000000
CTBP1	10	3.6951e-01	1.000000
C4orf3	10	3.6960e-01	1.000000
MED17	10	3.6978e-01	1.000000
MORF4L1	10	3.6996e-01	1.000000
TRRAP	10	3.7014e-01	1.000000
FAM210A	10	3.7023e-01	1.000000
SMC4	10	3.7051e-01	1.000000
DDX19B	10	3.7105e-01	1.000000
PARK7	10	3.7132e-01	1.000000
USP37	10	3.7172e-01	1.000000
CEP350	10	3.7204e-01	1.000000
LGALS3	10	3.7249e-01	1.000000
PDZD7	10	3.7257e-01	1.000000
CENPI	10	3.7293e-01	1.000000
NUP160	10	3.7302e-01	1.000000
C1orf50	10	3.7347e-01	1.000000
GEMIN6	10	3.7401e-01	1.000000
CDC14B	10	3.7410e-01	1.000000
TMEM200A	10	3.7419e-01	1.000000
CCDC7	10	3.7437e-01	1.000000
CCDC53	10	3.7455e-01	1.000000
MAGI2	10	3.7473e-01	1.000000
MAFK	10	3.7482e-01	1.000000
ZC3HAV1	10	3.7500e-01	1.000000
HOXD11	10	3.7527e-01	1.000000
SF1	10	3.7553e-01	1.000000
IPO13	10	3.7562e-01	1.000000
PBRM1	10	3.7571e-01	1.000000
TIAL1	10	3.7634e-01	1.000000
RAB34	10	3.7661e-01	1.000000
ZNF250	10	3.7670e-01	1.000000
TFPT	10	3.7679e-01	1.000000
NASP	10	3.7696e-01	1.000000
NUCB2	10	3.7795e-01	1.000000
COL4A3BP	10	3.7848e-01	1.000000
SRP68	10	3.7884e-01	1.000000
SMAP2	10	3.7964e-01	1.000000
SPECC1L	10	3.7991e-01	1.000000
RRP36	10	3.8044e-01	1.000000
LBH	10	3.8062e-01	1.000000
NACA	10	3.8079e-01	1.000000
ZNF343	10	3.8124e-01	1.000000
BRMS1L	10	3.8186e-01	1.000000
NOL12	10	3.8204e-01	1.000000
RPP25	10	3.8221e-01	1.000000
ZDHHC22	10	3.8266e-01	1.000000
NR4A3	10	3.8274e-01	1.000000
ELMSAN1	10	3.8301e-01	1.000000
POP7	10	3.8354e-01	1.000000
STMN1	10	3.8434e-01	1.000000
C11orf91	10	3.8443e-01	1.000000
CAMKK2	10	3.8451e-01	1.000000
RXRB	10	3.8487e-01	1.000000
ZNF394	10	3.8495e-01	1.000000
ZDHHC3	10	3.8522e-01	1.000000
FAM162A	10	3.8531e-01	1.000000
CCDC149	10	3.8575e-01	1.000000
HOXA5	10	3.8645e-01	1.000000
TMEM259	10	3.8672e-01	1.000000
CRABP2	10	3.8689e-01	1.000000
RNF151	10	3.8698e-01	1.000000
ZNF446	10	3.8760e-01	1.000000
KIAA0895	10	3.8795e-01	1.000000
C1orf52	10	3.8804e-01	1.000000
RUNX1T1	10	3.8813e-01	1.000000
NDRG2	10	3.8874e-01	1.000000
LARP6	10	3.8892e-01	1.000000
AIF1	10	3.8918e-01	1.000000
ZNF133	10	3.8927e-01	1.000000
SCML2	10	3.8979e-01	1.000000
ROR1	10	3.9014e-01	1.000000
KNTC1	10	3.9023e-01	1.000000
FAM71E2	10	3.9058e-01	1.000000
TBX18	10	3.9067e-01	1.000000
DAP3	10	3.9093e-01	1.000000
HTATSF1	10	3.9119e-01	1.000000
PTK7	10	3.9146e-01	1.000000
RTCA	10	3.9189e-01	1.000000
ERCC6L	10	3.9198e-01	1.000000
C1QBP	10	3.9215e-01	1.000000
RELA	10	3.9224e-01	1.000000
NHEJ1	10	3.9233e-01	1.000000
SMCR8	10	3.9268e-01	1.000000
KIAA0754	10	3.9277e-01	1.000000
MMP2	10	3.9285e-01	1.000000
C15orf57	10	3.9303e-01	1.000000
WDR67	10	3.9320e-01	1.000000
TMEM50A	10	3.9329e-01	1.000000
STAP2	10	3.9338e-01	1.000000
PAGR1	10	3.9346e-01	1.000000
CCDC152	10	3.9355e-01	1.000000
CCDC150	10	3.9372e-01	1.000000
TRIO	10	3.9399e-01	1.000000
C11orf83	10	3.9407e-01	1.000000
ZNF607	10	3.9442e-01	1.000000
THEMIS	10	3.9494e-01	1.000000
RPS6	37	3.9497e-01	1.000000
IST1	10	3.9512e-01	1.000000
C6orf203	10	3.9538e-01	1.000000
ASXL1	10	3.9564e-01	1.000000
C9orf40	10	3.9573e-01	1.000000
BBS9	10	3.9616e-01	1.000000
CALR	10	3.9625e-01	1.000000
ZNF880	10	3.9659e-01	1.000000
C17orf49	10	3.9668e-01	1.000000
ETV7	10	3.9685e-01	1.000000
C12orf43	10	3.9711e-01	1.000000
ANKRD32	10	3.9798e-01	1.000000
ZDBF2	10	3.9807e-01	1.000000
KIAA1522	10	3.9833e-01	1.000000
DDX39A	10	3.9850e-01	1.000000
C10orf10	10	3.9893e-01	1.000000
PPIG	10	3.9928e-01	1.000000
ZNF426	10	3.9962e-01	1.000000
SNRNP200	10	3.9980e-01	1.000000
ZNF530	10	3.9988e-01	1.000000
C10orf95	10	4.0014e-01	1.000000
FAM90A1	10	4.0023e-01	1.000000
DTX1	10	4.0040e-01	1.000000
CCDC81	10	4.0066e-01	1.000000
IFIH1	10	4.0083e-01	1.000000
CDC40	10	4.0100e-01	1.000000
CHMP5	10	4.0109e-01	1.000000
CHTF8	10	4.0144e-01	1.000000
SIX1	10	4.0178e-01	1.000000
BUD13	10	4.0187e-01	1.000000
MED13	10	4.0230e-01	1.000000
C1orf109	10	4.0238e-01	1.000000
TMEM181	10	4.0247e-01	1.000000
C6orf10	10	4.0255e-01	1.000000
RNASEH2A	10	4.0264e-01	1.000000
SRP54	10	4.0298e-01	1.000000
PRICKLE4	10	4.0316e-01	1.000000
TAX1BP3	10	4.0333e-01	1.000000
NMNAT2	10	4.0367e-01	1.000000
AKIRIN1	10	4.0376e-01	1.000000
GZMB	10	4.0384e-01	1.000000
EXO5	10	4.0393e-01	1.000000
CTSB	10	4.0401e-01	1.000000
MAPK6	10	4.0444e-01	1.000000
SETD8	10	4.0470e-01	1.000000
CKAP2	10	4.0487e-01	1.000000
ENG	10	4.0504e-01	1.000000
LHX5	10	4.0573e-01	1.000000
MKL1	10	4.0658e-01	1.000000
TMEM119	10	4.0693e-01	1.000000
WDR88	10	4.0710e-01	1.000000
ZNF703	10	4.0718e-01	1.000000
TMEM70	10	4.0727e-01	1.000000
TSGA10	10	4.0769e-01	1.000000
PSMC4	10	4.0778e-01	1.000000
ALDH7A1	10	4.0795e-01	1.000000
CDKL2	10	4.0914e-01	1.000000
URGCP	10	4.0923e-01	1.000000
DMRT2	10	4.0940e-01	1.000000
RFX4	10	4.0957e-01	1.000000
GRK6	10	4.0982e-01	1.000000
CEPT1	10	4.1016e-01	1.000000
PRKD3	10	4.1084e-01	1.000000
TNPO2	10	4.1101e-01	1.000000
TTLL10	10	4.1118e-01	1.000000
RGN	10	4.1161e-01	1.000000
ELF4	10	4.1229e-01	1.000000
MAP3K4	10	4.1237e-01	1.000000
REXO2	10	4.1245e-01	1.000000
CERKL	10	4.1313e-01	1.000000
LYRM1	10	4.1322e-01	1.000000
NAE1	10	4.1330e-01	1.000000
SSU72	10	4.1339e-01	1.000000
SCYL2	10	4.1347e-01	1.000000
PPIL3	10	4.1355e-01	1.000000
LIN37	10	4.1364e-01	1.000000
